"SRR1039508","SRR1039509","SRR1039510","SRR1039511","SRR1039512","SRR1039513","SRR1039514","SRR1039515","SRR1039516","SRR1039517","SRR1039518","SRR1039519","SRR1039520","SRR1039521","SRR1039522","SRR1039523"
0.023357,0.038847,0,0,0.036488,0.067515,0,0.112573,0,0.049336,0,0.039193,0.191684,0.047314,0.40993,0.15647
0,0.371409,0,0.669069,0,0.29908,0.263232,0,0,0.638664,0,0,0,0.075082,0,0
0,0,0,0.044787,0,0,0,0,0,0,0,0.046,0.048392,0.136513,0.074291,0
21.640384,11.623555,24.675395,11.647822,22.148206,12.744757,15.976179,26.978592,16.700687,11.125571,10.250868,22.266707,20.205977,13.716659,25.304206,13.191703
0,0.013414,0.00617,0.006573,0,0,0.003936,0,0.01412,0,0.009626,0,0,0.013396,0,0
8.060681,5.657165,8.406335,6.938478,5.685068,6.477708,8.527093,5.929857,6.824441,7.703099,7.480374,8.065677,6.847638,8.838851,6.300579,6.992201
5.971436,5.459551,7.578836,10.62655,6.86572,7.739974,7.806503,6.603917,1.554785,0.428179,0.182424,2.130395,7.892511,7.372556,7.417083,5.910194
2.610532,3.959868,4.647085,5.199671,3.584046,4.715706,5.890274,3.707138,3.078744,6.281835,5.006037,8.097011,5.737627,4.838579,5.908951,4.992632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.588036,2.041662,3.351114,2.203836,2.968044,2.329902,3.141885,2.609492,3.069103,2.104516,2.188346,2.308411,3.151956,2.798116,3.317921,2.985098
0,0,0,0,0,0,0.072407,0.14435,0.204654,0,0,0,0,0,0,0
5.159115,7.150793,5.18432,6.21193,4.177253,5.192777,4.740325,4.669125,4.348311,5.44349,4.16802,4.061814,5.779067,5.766845,6.236277,6.542448
4357.88855,3898.235579,5994.329979,4529.990198,6920.417628,5416.673107,6686.401772,8245.271377,5101.85882,4547.692201,4269.443857,5185.707237,7934.164998,7012.619349,8465.468971,7511.473082
8.387527,7.833044,7.116946,8.441253,7.018096,9.975645,10.262136,8.998798,6.944914,7.067666,7.379296,6.96887,7.19736,8.258941,10.934376,6.848943
18.857219,13.130993,17.75717,11.521946,18.429801,13.873779,13.513333,18.739204,22.358743,15.52898,15.271396,19.650396,21.935131,14.809245,18.272342,14.676308
4.395034,3.780458,4.928032,4.317399,4.172622,4.25159,4.423437,5.597858,4.993827,4.014892,2.761181,3.351284,4.709131,3.907876,4.803878,4.237301
3.275473,3.42553,3.08448,3.389648,3.415971,3.100156,3.467295,4.173068,2.635436,3.60694,2.744897,2.933184,3.316928,2.813926,3.375356,3.053944
0.080663,0.250425,0.24113,0.127638,0.134101,0.116567,0.258697,0.177395,0.101996,0.085201,0.062148,0.043706,0.229892,0.172939,0.141125,0.229672
0.29129,0.234915,0.217479,0.614424,0.302561,0.526198,0.25218,0.188942,1.190997,0.102556,0.252496,0.078922,0.456644,0.6636,0.286523,0.572956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.067024,0.150052,0,0,0.141525,0.072655,0.158365,0.121751,0.173279,0.047188,0.028356,0.064116,0.278096,0.035941,0.04384,0.105492
107.251167,98.61438,106.544498,90.985241,100.482843,95.142845,101.699951,93.914099,120.318603,120.2302,106.689037,102.729142,106.267975,86.331875,94.270184,97.283685
139.954591,129.729061,131.259339,138.436808,168.792888,166.237953,155.087512,144.904068,158.818112,161.761916,159.040228,159.067163,148.987325,173.515761,136.184313,154.681049
130.570839,126.514565,150.064871,137.020481,164.344545,129.040936,150.17363,144.009109,204.804664,177.459806,166.686243,150.036004,140.868446,171.213203,147.897476,178.564719
103.111219,95.901598,101.193064,96.107471,93.147127,86.869532,80.503256,88.131766,96.218687,70.857728,77.539348,92.166891,88.686463,87.130815,93.807256,83.873831
7.735997,4.615721,6.452677,6.266897,4.193267,7.183545,9.321077,9.818636,12.056255,10.684111,5.546439,8.864877,5.26324,6.148247,9.461785,7.135835
19.297762,17.266617,22.623778,24.758206,22.256129,14.824128,20.220875,25.111061,22.53668,26.489719,21.024609,21.982404,20.633224,17.113094,18.435927,19.248363
33.893482,39.874433,37.674009,38.55229,41.457901,45.460374,48.807008,39.070268,33.749301,41.907408,38.236558,48.945381,32.968484,39.110405,39.139168,39.668126
13.296004,12.716568,14.638288,13.180653,8.682935,10.501079,9.863541,12.07322,12.720631,14.899278,14.099214,12.125891,12.60508,11.564943,15.047226,11.11937
14.777227,15.685433,17.614233,14.543847,15.046612,12.480342,16.187145,17.06443,16.8275,17.97924,15.239281,15.303036,13.992958,16.234253,18.461583,12.777518
10.602956,8.215652,11.581474,9.265597,11.848306,13.181103,9.973616,12.426574,11.541542,12.021941,11.054674,13.335029,14.628397,13.528417,14.56331,12.661083
3.207848,4.59615,2.802708,4.05802,4.017917,8.373097,7.302988,5.410573,3.330274,5.407862,5.827535,3.294977,3.72252,6.250238,3.512041,5.632723
32.937831,34.789725,32.917113,34.216269,28.832864,24.907263,41.601729,35.196144,32.454797,33.361057,31.708109,28.941245,28.18182,42.470036,32.23411,34.480791
15.303763,18.785563,16.419223,17.420793,15.843304,19.057167,14.441408,13.401455,17.836088,21.99673,15.722321,16.309392,25.876639,16.259915,13.995813,13.715675
0,0,0,0.009903,0,0,0,0,0,0,0,0,0,0,0,0
26.28172,60.524622,17.80805,61.689827,20.156675,139.684739,72.468196,26.375179,20.116201,82.331718,89.825246,28.486726,19.750285,139.356186,16.081669,120.288974
33.924267,48.93483,42.17644,51.589975,42.912269,43.781194,44.894625,31.871431,43.75873,54.725861,52.927574,54.973426,35.661528,47.146124,48.38146,58.612577
26.532176,39.259213,24.83453,40.165809,46.207627,120.834981,54.802599,43.645166,38.2766,120.649541,94.400912,45.026902,39.898869,89.671794,30.241165,75.279149
81.311887,81.161577,100.389763,74.505652,59.257514,59.301097,58.117321,64.436961,90.725771,67.037406,75.532366,102.273898,119.665902,114.739051,153.962571,119.856468
158.411212,144.788409,152.382004,149.121079,160.333963,169.147573,159.020294,163.197924,163.52048,153.056566,150.244931,165.89698,164.541506,173.454592,148.401248,165.637716
80.908631,60.126527,76.000714,48.209257,55.279233,42.68294,33.937315,49.851704,49.38992,36.534104,38.315156,43.869998,44.643557,41.950777,48.569772,33.404124
0,0,0.056302,0,0,0,0,0,0,0,0,0,0,0,0,0
10.375304,7.458376,9.377815,9.357099,10.335903,3.812554,10.862907,9.599741,9.347287,6.764502,8.248054,9.324729,8.204127,7.082775,8.906708,9.061991
16.599788,7.777282,19.973489,17.193436,19.553928,25.725371,14.845944,19.941684,13.096597,22.352808,10.026867,11.446526,15.225606,16.437836,24.108303,18.95796
0,0,0.034146,0,0.028512,0,0,0.071235,0,0,0,0,0,0,0.029998,0.081005
3.092994,5.093698,4.720785,6.156783,2.638641,5.09678,7.814284,4.438818,3.514752,4.330814,4.094647,4.484101,2.491857,6.797589,3.224413,9.550056
0.440398,0,0.196761,0.627646,0.094003,0,0,0.116536,0,0.566292,0.235709,0,0.811931,1.161722,0.789514,0
91.423144,49.257788,84.023977,54.546895,89.52149,36.729362,39.062206,99.437938,75.269133,50.563892,45.120256,72.710113,120.430411,40.461184,111.804642,57.530954
86.367631,211.949017,84.295839,272.764334,64.094114,80.28054,171.676251,93.177794,60.621902,56.922876,62.418946,121.036791,60.675096,100.172038,86.942918,150.189801
2.776085,1.076107,1.407166,0.638891,0.174397,0,0.614666,1.397358,1.146019,0.711039,0,1.386287,2.026255,0.866106,1.244616,0.423735
0.067563,0.024204,0.044683,0.023732,0,0,0.028374,0,0.05685,0.015857,0.034711,0,0.025685,0.072452,0.019656,0.035444
1.034237,0.44892,0.102459,0,0.165897,0.361919,0.248115,0.630174,1.772339,1.201967,1.765464,2.035448,0.94494,0.782078,0.835647,0.872539
243.470948,228.224407,230.455262,222.718116,245.050277,210.515656,216.412056,224.372617,223.734833,231.274371,236.640704,228.547386,222.157545,227.476262,226.120889,215.493918
20.787481,7.9347,9.892106,4.92423,20.388506,11.26394,9.079588,5.448308,13.651026,14.859182,11.728685,19.018877,16.305405,17.730551,19.350626,8.928003
150.504901,124.115535,160.266038,162.883635,155.553884,166.139462,208.001458,197.620103,149.09759,144.432533,136.809453,172.097201,164.481678,222.930793,176.017349,221.865811
28.421448,41.396997,30.207662,38.457893,43.564507,44.389778,41.820095,38.41247,44.471326,52.864726,51.042531,42.367196,32.921592,39.706204,36.975164,33.842453
96.20363,116.754781,86.596632,122.318822,90.63753,95.384823,96.153193,87.365795,69.941757,109.26257,117.093893,81.092267,77.615222,100.604625,75.834764,102.52792
2.414068,1.583593,0,2.703543,1.904696,2.392334,2.262197,2.056951,2.080834,3.560872,2.585401,2.511091,2.4631,2.632529,2.860302,3.302363
66.51557,61.793323,67.503562,64.611031,57.600289,65.609945,65.198594,66.405543,61.70688,57.41618,58.402187,67.066655,60.578126,58.353768,66.580499,53.471258
6.65903,8.264315,7.447312,8.790503,5.808624,6.769668,8.456284,6.359382,5.474407,8.618765,7.474427,6.538368,5.279924,6.998264,7.304731,4.360173
5.949745,4.830868,6.416496,4.964805,4.940004,1.143625,3.509515,5.440214,4.079066,3.584402,4.136566,3.053283,3.935127,2.531362,5.941449,3.730182
247.093897,219.745549,241.314686,274.561603,187.429029,197.48739,238.554991,220.769562,205.083542,204.717885,207.942248,244.005304,214.682304,240.712629,255.531596,234.429594
18.284661,18.050695,15.454047,17.70802,11.725701,18.744058,18.818395,19.289101,12.344448,16.105534,15.37808,17.236209,14.149741,16.599907,17.962384,16.882317
25.091139,28.798318,24.314569,25.907894,26.396542,29.695598,26.628935,32.793241,35.978847,32.599377,31.141794,29.925545,26.391401,24.801558,29.207218,24.426333
20.440546,16.46142,26.084413,18.255728,25.203776,24.909758,23.967227,24.51948,22.267428,27.663331,29.396369,24.550186,26.933386,29.10071,21.316168,26.699268
0.548205,1.427124,0.884696,1.958242,0.45312,0,0.981662,1.420034,0.636939,1.380797,0.574791,1.679392,0.209543,1.475164,1.728376,0.679366
18.087477,25.3669,18.87174,24.712466,16.008181,24.442392,28.202031,17.568385,21.921369,32.696372,29.535305,25.2887,18.327914,22.960382,18.751101,18.755505
42.047595,44.39201,43.964641,41.30982,38.764894,38.021097,40.208719,39.065139,39.947705,43.445429,44.101174,40.341725,39.028751,34.848238,40.737768,34.696536
91.776749,84.412824,89.631232,93.768723,105.46729,86.441461,96.239454,106.982276,115.375871,85.066513,88.68558,111.009238,111.988385,91.177558,122.714273,100.833683
0,0,0,0,0,0,0,0,0,0,0,0,0.126033,0,0.253108,0
25.534186,29.73427,26.567164,30.548165,23.518418,24.552787,24.706346,21.666058,27.241222,29.915949,30.521427,21.406451,26.179731,27.76793,26.523553,26.16479
4.499289,3.649243,3.797335,4.625059,3.263942,3.813241,4.370031,3.561391,3.631273,4.054254,4.318628,3.636312,4.607864,5.395644,4.268554,3.809778
1.098627,3.304451,2.618575,3.656268,2.43176,2.99381,3.938187,1.276024,2.05112,1.460962,2.321602,2.533434,3.366393,2.069251,1.829218,4.113973
23.06295,28.174798,21.689399,28.345864,15.485852,16.519854,16.110907,12.362627,8.959465,19.572812,20.333665,19.758745,11.681087,20.150059,17.613177,6.430859
167.079222,162.565268,162.922198,178.676107,124.893089,144.154257,136.894159,134.313342,180.211098,187.811339,170.209997,177.36571,187.98374,190.433433,204.817444,225.994455
4.96062,7.666344,9.842893,9.848005,6.923528,6.193416,5.20723,5.937644,8.202004,7.491436,5.991481,4.770328,10.861725,13.585865,10.585848,13.16494
23.892998,24.068419,27.894744,24.15698,18.582231,20.034305,26.337917,26.320881,23.887422,29.984864,26.864975,32.114395,0,0,0,0
0,0,0,0,0,0.080713,0,0,0,0,0,0,0,0.059861,0.097926,0.249346
46.44088,41.855383,49.675384,40.652321,45.611416,37.736192,39.769733,48.291282,46.0275,71.119554,52.955927,53.419847,46.629411,45.091577,50.550547,37.435813
60.945087,52.031723,71.470988,58.23072,53.540015,51.566231,56.239937,58.293433,70.053821,57.180178,51.500379,57.080759,62.933545,63.643427,63.122946,55.984619
0.177934,1.402665,2.075257,0,0,0.460535,0,0,0,0.229635,0.167517,0,0.537062,0.271927,0.491296,0.403034
28.775158,27.066129,35.451273,29.254396,23.688457,26.63923,29.368015,27.281059,23.959089,31.01645,28.30756,29.057146,27.148237,27.107723,25.620632,27.168082
33.503143,29.108771,31.472766,28.385197,28.560162,32.471017,31.398152,32.875899,31.681223,34.945885,34.704432,35.726503,36.037907,32.37805,33.455949,30.604425
23.019773,22.036736,20.316687,22.18404,20.876412,19.099845,19.07641,20.131718,20.865237,21.121277,20.01877,19.29775,20.731313,20.76233,20.870342,21.66249
32.698286,27.63028,31.081778,31.257864,31.460043,22.638835,28.953632,32.836453,28.457269,31.368245,27.032681,36.582295,25.135706,27.573866,33.499282,27.98629
38.131511,27.808517,30.742792,29.235204,30.210917,29.349685,31.621422,32.179427,31.606717,29.094903,28.026658,34.24174,32.335498,29.759679,31.745068,29.531092
4.518721,5.203103,4.300251,5.671736,2.11931,3.851355,3.555541,2.832794,2.523158,2.234934,2.697003,2.987182,2.442182,4.467958,3.065353,3.85723
10.853496,9.099617,8.592154,7.48447,7.497327,6.752284,8.866439,7.701908,10.478859,6.381505,8.80137,10.780753,7.346395,8.515305,10.417224,6.681713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.177949,1.529043,1.046399,1.1174,0.838585,0.380055,1.287682,0.876849,1.550722,0.953639,1.281847,1.510107,0.626644,1.364645,1.309969,1.327826
8.905643,10.194018,9.190268,10.027765,8.799052,9.153502,8.970305,9.558803,10.642081,9.5671,10.822533,8.889432,9.550453,8.449381,10.359508,9.901109
32.117454,34.531473,30.840152,34.055579,25.937929,30.406372,26.066415,28.827549,31.148142,36.666158,35.387824,32.550367,28.955624,31.676698,30.287822,28.395582
4.73066,1.601536,3.332789,3.104574,2.487833,4.36325,4.262561,4.746394,3.22549,3.39575,3.775469,5.010227,1.148486,2.305151,2.515961,3.247325
7.326184,7.45724,6.910026,7.724599,6.672755,12.080608,9.03672,9.41582,7.228618,7.597451,4.569069,9.526083,6.397969,8.507041,8.8421,6.999589
40.727968,34.21468,42.466599,40.217276,30.975273,46.45967,43.504576,43.20385,33.232795,34.569276,36.042064,34.643582,35.873202,36.627889,36.556602,34.945282
5.259063,4.861137,5.053028,5.293793,5.446495,5.947387,7.433321,5.904208,6.711776,3.884019,3.348107,5.862706,6.35697,5.332941,6.496457,5.566483
2.126365,0.355722,2.452511,8.861135,0.784683,0.675378,2.984122,4.124849,3.649042,8.686598,1.544204,4.226956,1.525251,3.818039,1.797954,0
2.578693,1.673694,1.554649,2.400414,7.309063,9.912692,5.289014,1.467753,5.002839,2.180574,3.828714,4.774574,7.212159,3.89646,8.653699,6.858224
42.191104,37.675171,41.251182,38.855143,43.302262,55.487191,40.303293,53.087022,52.497072,43.697522,40.917614,52.787201,52.086611,29.44246,52.9526,39.433119
8.469467,7.94555,5.63804,6.499364,10.829393,6.865118,8.357534,9.389313,10.081206,13.988363,11.721026,6.705297,10.653561,12.715662,10.301635,10.952341
11.506517,10.173344,12.33637,14.261028,11.048914,8.827656,7.675611,12.828259,7.371186,10.913123,14.548191,9.300094,7.825837,19.415029,9.205439,15.438417
10.820096,7.56673,9.736469,9.614156,10.904337,7.152778,7.45869,9.335673,10.459237,6.579689,7.001752,8.707523,10.905668,10.238947,10.781593,11.233448
0,0,0,0,0,0,0,0,0,0,0,0.250361,0,0,0,0
34.636838,40.431534,42.894905,35.655099,41.201021,33.653423,38.467463,35.588397,35.979216,49.08197,41.197546,45.642576,32.622591,48.5408,31.738776,30.807486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.298416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.403172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.50291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.077268,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109043,0.822545,1.133705,0.402848,0.269865,0,0.556813,0.239856,0.187375,0.257211,0.559265,0.471314,0,0,0,0.098154
2.075601,0,0,0.374326,0,0,0,0,0,2.297996,1.859958,1.119731,0.792064,0.374233,1.291938,1.986791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.150858,0,0,0
0,0,0,0,0,0,0,0.082974,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.270478,0.260998,0.266627,0,0,0.156144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.487137,112.291087,83.826855,118.462327,87.315215,115.069367,108.423377,98.682479,106.147222,144.873333,141.17201,116.102955,96.913949,114.321325,103.483434,112.430352
0.11472,0.049033,0.022534,0.072938,0.076464,0.09931,0.160117,0.095194,0.148303,0.065199,0.142105,0.100058,0.262624,0.590349,0.139538,0.288995
1.705499,9.523702,8.136649,4.268074,3.686615,1.126324,1.770872,7.088751,4.174496,6.525341,3.010092,2.13894,1.940821,8.637994,2.894971,1.56432
1.197752,5.581582,5.695494,4.974255,5.973328,6.758496,6.036893,7.623758,3.000042,6.996912,1.22906,6.226381,3.204134,0.729895,8.695659,6.732122
1.694033,1.584404,1.578368,1.263466,1.519225,1.664399,2.584124,2.680265,2.698423,1.512658,1.437203,2.676213,2.660637,2.02572,2.905064,1.548531
0,0,0,0,0.030581,0,0.023171,0.038193,0.215892,0,0.114324,0.079767,0,0.039453,0,0
49.894879,71.620275,55.409878,67.576988,54.295796,62.375479,67.861081,65.880727,58.244061,76.596692,83.509158,73.083325,60.09955,99.156682,76.97534,93.85887
0.959641,0.989705,0,0.795637,0.172491,1.111572,1.020253,1.162968,0.705648,0.253042,0.499404,0,0.767292,0.449245,0.821731,0
11.316515,6.741607,10.112298,7.192555,11.078404,6.427616,6.993869,8.992656,3.720009,2.272819,2.422678,3.516935,9.428977,6.734763,8.690111,8.971067
8.995801,11.201994,7.958551,11.91459,9.259742,11.678697,12.457405,9.764892,7.761421,10.11838,10.463224,13.038154,11.095178,14.783659,10.233148,14.60722
7.636162,4.777878,8.261785,12.24038,9.108016,15.473804,13.80995,10.942771,14.465762,8.152237,8.081736,13.424302,13.80545,15.105691,11.781632,13.795368
0,0.855654,0,0.37848,0.296274,0,0.109942,0.310955,0.284776,1.047697,0.713947,0,0,0,0,0.509747
16.459679,14.248238,16.356711,17.121852,13.931981,20.736858,16.199264,16.476385,14.987844,11.629656,11.027603,13.086269,16.054456,19.321231,17.710827,19.664962
42.199853,37.24728,24.610272,30.986173,38.166489,55.37773,58.405549,54.773987,39.320279,48.198691,34.457052,39.100752,35.813306,50.949017,54.878614,66.26634
5.5608,4.452852,6.693915,3.613781,3.564693,3.541064,5.696483,6.610521,6.937035,4.468843,4.588552,8.817802,6.612227,5.31508,8.193655,3.76616
4.473934,6.113849,4.74939,6.910681,3.743985,8.700657,5.793907,5.116983,3.189462,3.902395,4.44309,6.314921,4.245085,8.385683,5.42903,9.338677
1.047068,1.112479,1.137646,1.780469,0.577551,0.481243,0.630871,0.887514,0.691465,1.711617,1.171847,0.858586,0.755609,0.60401,2.625662,0.900036
32.429574,30.655802,34.707336,32.275071,29.016605,33.166772,32.954545,32.91296,34.455443,36.261562,38.083311,43.496312,35.938542,30.166211,35.464494,29.004371
0.161136,0.154795,0.350279,0.274363,0.603053,0,0.421924,0.192266,0.809403,0.020143,0.192605,0.120859,0.809622,0.302776,0.142416,0.077663
0,0.490537,0,0.307888,0,0.168504,0.375644,0,0.378472,0,0.404237,0.304269,0,0,0,0
0.860631,0.251629,0.534456,0.216541,0.542619,0,0.748367,0.597828,0.242324,0.753014,0.152395,0.430444,0.585743,0.486821,0.056309,0.227293
1.749059,1.816499,2.401615,2.543837,2.429732,1.351865,2.07338,3.105807,3.304052,2.366607,2.373999,1.704116,3.558597,2.558923,2.656747,2.683924
6.029991,4.586065,5.48859,3.882718,5.233805,1.806938,3.532812,4.962568,4.324932,3.294716,2.92523,5.068718,4.570424,3.119871,4.599809,2.821384
0,0.550741,0,0,1.730567,0,0.623567,0,1.48857,0.601128,0,0,1.168049,0.95188,0.835754,0.940357
28.211835,28.513651,24.942018,32.578153,25.143544,27.343698,31.494335,29.179532,26.022724,28.761713,25.99216,26.836117,26.188794,31.653017,25.945008,31.692731
54.016886,47.231551,37.511546,57.083927,38.777656,49.961894,50.672216,43.822719,47.60054,52.380899,50.368847,47.623511,39.975462,53.201288,51.122261,42.913541
18.241222,13.111426,6.958493,11.997559,14.37707,6.223427,11.584659,11.082346,12.328615,8.697589,12.461641,10.069047,14.401177,6.869751,11.735085,12.010004
0,0.126165,0.091656,0,0,0,0,0,0,0,0.04324,0.196649,0,0,0,0
2.841775,1.969435,3.854614,3.331767,3.882379,4.261138,4.634811,3.710011,2.69206,3.411835,3.824354,0,2.626441,6.033002,4.523936,5.727396
11.306963,13.336032,11.802415,13.099518,10.043782,11.516502,12.138751,11.402958,12.191931,10.844944,11.96359,13.726265,11.152521,12.49908,12.505147,11.862535
27.36149,24.934573,24.453302,26.654844,24.917154,28.156155,32.004396,30.812826,31.19842,31.981012,31.682477,34.514217,25.323116,27.596289,30.96038,27.787164
3.090537,3.277872,4.100163,3.173987,5.583016,3.968541,3.702215,5.942647,1.726015,4.637331,4.342047,5.882967,4.294661,3.710858,3.579497,3.504093
0,0,0,0,0,0,0,0.056995,0,0,0.103728,0,0,0,0,0
32.60964,34.823694,31.071157,36.136831,29.841769,32.778539,34.848091,28.896252,31.335674,31.329176,31.004641,33.803345,36.21005,34.289063,34.023521,32.675396
19.901935,16.292861,21.561031,17.65931,19.312059,14.281995,17.13748,17.536459,22.870469,21.033056,18.55577,21.950935,21.370241,17.621696,19.818182,14.570662
2.998276,2.877919,4.19061,3.018262,1.281172,1.824471,2.301159,1.809974,2.023011,2.064457,2.64933,0.964411,2.187132,2.494866,1.30922,2.195939
5.014372,3.496076,2.864,2.637736,2.114383,2.866824,4.204142,2.712592,3.807196,1.900498,3.748925,4.088068,3.578706,5.442838,3.792276,3.852405
0.325181,0,0,0.389484,0,0,0.668908,0,0.344108,0.271294,0,0,0,0.737165,0.301894,0.285447
1.563161,1.694086,1.970607,2.012908,0.999558,1.111266,1.012921,1.131446,1.453768,1.656518,1.697343,1.587891,0.901546,1.291474,1.301902,1.9609
0.585685,0.747868,1.351409,0.772132,0.365015,0.423202,0.322664,0.607835,1.912435,1.056806,1.964229,2.692971,1.00162,0.845193,0.916495,0.575993
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.171039,1.224055,1.296232,0.997836,0,0.328402,0.422313,0,0.153538,0.509008,0.964396,0,0.321058,1.418337,0.392522,0
42.977633,35.169356,40.064655,35.153943,37.432913,37.247777,35.362026,31.297045,30.085746,32.911411,34.719024,26.71797,35.253984,34.46907,35.594841,37.578075
0.204335,1.025632,0.317154,0.546713,0.261412,0.315044,1.568452,0.225405,0.801512,0.070416,0.200688,0.143479,0.242663,0.223636,0.349547,0.497274
58.580394,53.382879,54.042849,50.620666,45.8947,41.397964,39.401214,45.88201,52.053892,48.871151,53.135651,50.010817,54.887575,51.396146,57.735161,49.786225
11.522043,9.061199,9.214843,9.748855,10.457711,7.859573,6.346282,9.765924,7.330683,7.657365,5.392097,6.293673,11.371874,9.606471,8.040527,9.364297
40.594202,35.127864,41.552203,36.241134,36.09233,34.015269,36.889931,34.79412,34.757362,33.084445,34.105955,40.32466,32.501025,41.22765,37.954629,43.156876
0,0,0,0,0.262755,0,0,0,0.132817,0,0,0,0.390053,0,0,0.190949
2.745319,3.212887,3.054614,3.282543,2.454947,2.357054,3.489141,3.190453,2.515366,3.121567,3.063607,3.269058,3.055867,2.8258,3.787731,2.520039
1.152017,1.175264,1.307417,1.724916,0.955551,2.298323,1.463039,1.491049,1.390966,1.306943,2.102844,2.168548,1.056718,2.298901,1.335783,2.10922
0.027504,0,0,0,0,0,0,0,0,0,0.019366,0,0,0,0,0
1.527,2.626358,2.1216,2.936446,1.839562,2.704232,3.87525,2.344937,1.517062,3.043125,2.621278,3.188504,2.471703,3.796587,2.899302,3.772468
2.731602,1.713906,3.453163,1.787553,2.276275,6.421084,4.355184,3.657781,5.226839,10.896219,8.546025,5.860736,3.677635,7.501998,2.929798,7.526135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.189144,11.212347,8.547324,10.21732,5.132889,6.030525,5.782026,6.768109,7.179791,8.201867,8.282856,7.33413,8.8214,7.98316,7.750403,7.25909
26.518106,13.442424,23.444656,16.976558,18.648303,9.353461,13.775792,20.007356,19.620556,16.185986,12.540514,15.889332,22.091633,17.304606,17.60185,17.295209
45.847396,47.362819,46.472371,55.761664,46.170594,53.320827,46.250678,51.834089,46.380506,52.998974,54.501723,47.676721,59.246193,51.664738,51.299915,57.463875
89.513554,176.749716,75.653046,171.894164,97.663094,144.080629,160.178131,96.522902,71.393203,115.998247,128.862063,74.584009,32.097087,83.437566,28.970159,91.392108
6.943816,5.408111,10.776714,0.159328,8.767831,6.407064,2.406959,6.424042,7.203155,7.044773,5.943372,7.957218,3.423899,0.435147,5.159118,3.979952
17.296153,13.046636,17.574372,13.140877,19.341145,18.327341,17.478087,14.266269,15.129637,22.373089,17.125524,14.486025,15.722152,16.615601,19.09518,16.445253
0.294579,0.513542,0.639832,0.422733,0.289701,0.24867,0.166677,0.152719,0.147171,0.121402,0.132493,0.143675,0,0.184158,0.159774,0.071327
9.09011,8.122461,6.003444,5.457372,2.36882,2.519858,3.356556,3.222384,5.857757,6.191076,4.544641,4.394836,4.197181,1.837459,4.056871,1.299891
8.015795,6.343028,7.222512,8.076108,7.666539,6.68689,7.404938,8.581835,8.703749,8.071548,6.901754,7.670549,9.289812,7.849305,8.786677,7.91861
